[2023-09-18 22:13:18,561] INFO: file: Interface.py line: 54 msg: 主界面初始化完成
[2023-09-18 22:15:49,426] INFO: file: ApiWindow.py line: 357 msg: 接口 [测试5] 的描述修改为 [s]
[2023-09-18 22:15:49,996] INFO: file: ApiWindow.py line: 357 msg: 接口 [测试5] 的描述修改为 []
[2023-09-18 22:15:50,475] INFO: file: ApiWindow.py line: 357 msg: 接口 [测试5] 的描述修改为 []
[2023-09-18 22:15:50,625] INFO: file: ApiWindow.py line: 357 msg: 接口 [测试5] 的描述修改为 []
[2023-09-18 22:15:50,700] INFO: file: ApiWindow.py line: 357 msg: 接口 [测试5] 的描述修改为 []
[2023-09-18 22:15:50,842] INFO: file: ApiWindow.py line: 357 msg: 接口 [测试5] 的描述修改为 []
[2023-09-18 22:15:50,942] INFO: file: ApiWindow.py line: 357 msg: 接口 [测试5] 的描述修改为 []
[2023-09-18 22:15:51,224] INFO: file: ApiWindow.py line: 357 msg: 接口 [测试5] 的描述修改为 [患者]
[2023-09-18 22:15:51,530] INFO: file: ApiWindow.py line: 357 msg: 接口 [测试5] 的描述修改为 [患者]
[2023-09-18 22:15:51,675] INFO: file: ApiWindow.py line: 357 msg: 接口 [测试5] 的描述修改为 [患者]
[2023-09-18 22:15:51,875] INFO: file: ApiWindow.py line: 357 msg: 接口 [测试5] 的描述修改为 [患者]
[2023-09-18 22:15:52,211] INFO: file: ApiWindow.py line: 357 msg: 接口 [测试5] 的描述修改为 [患者基本]
[2023-09-18 22:15:52,373] INFO: file: ApiWindow.py line: 357 msg: 接口 [测试5] 的描述修改为 [患者基本]
[2023-09-18 22:15:52,483] INFO: file: ApiWindow.py line: 357 msg: 接口 [测试5] 的描述修改为 [患者基本]
[2023-09-18 22:15:52,607] INFO: file: ApiWindow.py line: 357 msg: 接口 [测试5] 的描述修改为 [患者基本]
[2023-09-18 22:15:53,660] INFO: file: ApiWindow.py line: 357 msg: 接口 [测试5] 的描述修改为 [患者基本]
[2023-09-18 22:15:53,962] INFO: file: ApiWindow.py line: 357 msg: 接口 [测试5] 的描述修改为 [患者基本]
[2023-09-18 22:15:54,070] INFO: file: ApiWindow.py line: 357 msg: 接口 [测试5] 的描述修改为 [患者基本]
[2023-09-18 22:15:54,659] INFO: file: ApiWindow.py line: 357 msg: 接口 [测试5] 的描述修改为 [患者基本信息]
[2023-09-18 22:15:55,503] INFO: file: ApiWindow.py line: 357 msg: 接口 [测试5] 的描述修改为 [患者基本信息]
[2023-09-18 22:15:55,569] INFO: file: ApiWindow.py line: 357 msg: 接口 [测试5] 的描述修改为 [患者基本信息]
[2023-09-18 22:15:55,678] INFO: file: ApiWindow.py line: 357 msg: 接口 [测试5] 的描述修改为 [患者基本信息]
[2023-09-18 22:15:56,116] INFO: file: ApiWindow.py line: 357 msg: 接口 [测试5] 的描述修改为 [患者基本信息]
[2023-09-18 22:15:56,432] INFO: file: ApiWindow.py line: 357 msg: 接口 [测试5] 的描述修改为 [患者基本信息新增]
[2023-09-18 22:15:56,830] INFO: file: ApiWindow.py line: 357 msg: 接口 [测试5] 的描述修改为 [患者基本信息新增]
[2023-09-18 22:15:57,063] INFO: file: ApiWindow.py line: 357 msg: 接口 [测试5] 的描述修改为 [患者基本信息新增]
[2023-09-18 22:15:57,219] INFO: file: ApiWindow.py line: 357 msg: 接口 [测试5] 的描述修改为 [患者基本信息新增]
[2023-09-18 22:15:57,465] INFO: file: ApiWindow.py line: 357 msg: 接口 [测试5] 的描述修改为 [患者基本信息新增]
[2023-09-18 22:15:57,759] INFO: file: ApiWindow.py line: 357 msg: 接口 [测试5] 的描述修改为 [患者基本信息新增接口]
[2023-09-18 22:16:12,113] INFO: file: ApiWindow.py line: 347 msg: 接口 [患者基本信息接口] 的响应模型修改为 [患者信息/患者基本信息]
[2023-09-18 22:16:32,788] INFO: file: ApiWindow.py line: 333 msg: 接口 [患者基本信息接口] 的请求模型修改为 [患者信息/患者基本信息]
[2023-09-18 22:16:34,644] INFO: file: ApiWindow.py line: 347 msg: 接口 [患者基本信息接口] 的响应模型修改为 [通用返回/返回消息]
[2023-09-18 22:16:50,882] INFO: file: ApiWindow.py line: 367 msg: 接口 [患者基本信息接口] 的url修改为 [http]
[2023-09-18 22:16:51,485] INFO: file: ApiWindow.py line: 367 msg: 接口 [患者基本信息接口] 的url修改为 [http:]
[2023-09-18 22:16:51,838] INFO: file: ApiWindow.py line: 367 msg: 接口 [患者基本信息接口] 的url修改为 [http:1]
[2023-09-18 22:16:52,094] INFO: file: ApiWindow.py line: 367 msg: 接口 [患者基本信息接口] 的url修改为 [http:17]
[2023-09-18 22:16:52,312] INFO: file: ApiWindow.py line: 367 msg: 接口 [患者基本信息接口] 的url修改为 [http:172]
[2023-09-18 22:16:52,532] INFO: file: ApiWindow.py line: 367 msg: 接口 [患者基本信息接口] 的url修改为 [http:1723]
[2023-09-18 22:16:53,178] INFO: file: ApiWindow.py line: 367 msg: 接口 [患者基本信息接口] 的url修改为 [http:172]
[2023-09-18 22:16:53,831] INFO: file: ApiWindow.py line: 367 msg: 接口 [患者基本信息接口] 的url修改为 [http:172.]
[2023-09-18 22:16:54,169] INFO: file: ApiWindow.py line: 367 msg: 接口 [患者基本信息接口] 的url修改为 [http:172.1]
[2023-09-18 22:16:54,393] INFO: file: ApiWindow.py line: 367 msg: 接口 [患者基本信息接口] 的url修改为 [http:172.16]
[2023-09-18 22:16:54,598] INFO: file: ApiWindow.py line: 367 msg: 接口 [患者基本信息接口] 的url修改为 [http:172.168]
[2023-09-18 22:16:54,842] INFO: file: ApiWindow.py line: 367 msg: 接口 [患者基本信息接口] 的url修改为 [http:172.168.]
[2023-09-18 22:16:55,060] INFO: file: ApiWindow.py line: 367 msg: 接口 [患者基本信息接口] 的url修改为 [http:172.168.1]
[2023-09-18 22:16:55,267] INFO: file: ApiWindow.py line: 367 msg: 接口 [患者基本信息接口] 的url修改为 [http:172.168.1.]
[2023-09-18 22:16:55,500] INFO: file: ApiWindow.py line: 367 msg: 接口 [患者基本信息接口] 的url修改为 [http:172.168.1.1]
[2023-09-18 22:16:55,850] INFO: file: ApiWindow.py line: 367 msg: 接口 [患者基本信息接口] 的url修改为 [http:172.168.1.1/]
[2023-09-18 22:16:56,178] INFO: file: ApiWindow.py line: 367 msg: 接口 [患者基本信息接口] 的url修改为 [http:172.168.1.1/h]
[2023-09-18 22:16:56,381] INFO: file: ApiWindow.py line: 367 msg: 接口 [患者基本信息接口] 的url修改为 [http:172.168.1.1/hi]
[2023-09-18 22:16:56,504] INFO: file: ApiWindow.py line: 367 msg: 接口 [患者基本信息接口] 的url修改为 [http:172.168.1.1/his]
[2023-09-18 22:16:56,872] INFO: file: ApiWindow.py line: 367 msg: 接口 [患者基本信息接口] 的url修改为 [http:172.168.1.1/his.]
[2023-09-18 22:16:57,464] INFO: file: ApiWindow.py line: 367 msg: 接口 [患者基本信息接口] 的url修改为 [http:172.168.1.1/his]
[2023-09-18 22:16:57,650] INFO: file: ApiWindow.py line: 367 msg: 接口 [患者基本信息接口] 的url修改为 [http:172.168.1.1/his/]
[2023-09-18 22:16:57,892] INFO: file: ApiWindow.py line: 367 msg: 接口 [患者基本信息接口] 的url修改为 [http:172.168.1.1/his/p]
[2023-09-18 22:16:58,025] INFO: file: ApiWindow.py line: 367 msg: 接口 [患者基本信息接口] 的url修改为 [http:172.168.1.1/his/pa]
[2023-09-18 22:16:58,388] INFO: file: ApiWindow.py line: 367 msg: 接口 [患者基本信息接口] 的url修改为 [http:172.168.1.1/his/pat]
[2023-09-18 22:16:58,528] INFO: file: ApiWindow.py line: 367 msg: 接口 [患者基本信息接口] 的url修改为 [http:172.168.1.1/his/pati]
[2023-09-18 22:16:58,669] INFO: file: ApiWindow.py line: 367 msg: 接口 [患者基本信息接口] 的url修改为 [http:172.168.1.1/his/patie]
[2023-09-18 22:16:58,809] INFO: file: ApiWindow.py line: 367 msg: 接口 [患者基本信息接口] 的url修改为 [http:172.168.1.1/his/patien]
[2023-09-18 22:17:01,204] INFO: file: ApiWindow.py line: 367 msg: 接口 [患者基本信息接口] 的url修改为 [http:172.168.1.1/his/patient]
[2023-09-18 22:17:02,640] INFO: file: ApiWindow.py line: 367 msg: 接口 [患者基本信息接口] 的url修改为 [http:172.168.1.1/his/patienti]
[2023-09-18 22:17:02,733] INFO: file: ApiWindow.py line: 367 msg: 接口 [患者基本信息接口] 的url修改为 [http:172.168.1.1/his/patientin]
[2023-09-18 22:17:02,889] INFO: file: ApiWindow.py line: 367 msg: 接口 [患者基本信息接口] 的url修改为 [http:172.168.1.1/his/patientinf]
[2023-09-18 22:17:02,995] INFO: file: ApiWindow.py line: 367 msg: 接口 [患者基本信息接口] 的url修改为 [http:172.168.1.1/his/patientinfo]
[2023-09-18 22:17:03,328] INFO: file: ApiWindow.py line: 367 msg: 接口 [患者基本信息接口] 的url修改为 [http:172.168.1.1/his/patientinfo/]
[2023-09-18 22:17:03,870] INFO: file: ApiWindow.py line: 367 msg: 接口 [患者基本信息接口] 的url修改为 [http:172.168.1.1/his/patientinfo/a]
[2023-09-18 22:17:03,999] INFO: file: ApiWindow.py line: 367 msg: 接口 [患者基本信息接口] 的url修改为 [http:172.168.1.1/his/patientinfo/ad]
[2023-09-18 22:17:04,123] INFO: file: ApiWindow.py line: 367 msg: 接口 [患者基本信息接口] 的url修改为 [http:172.168.1.1/his/patientinfo/add]
[2023-09-18 22:17:05,391] INFO: file: ApiWindow.py line: 357 msg: 接口 [患者基本信息接口] 的描述修改为 [s]
[2023-09-18 22:17:05,880] INFO: file: ApiWindow.py line: 357 msg: 接口 [患者基本信息接口] 的描述修改为 []
[2023-09-18 22:17:06,347] INFO: file: ApiWindow.py line: 357 msg: 接口 [患者基本信息接口] 的描述修改为 []
[2023-09-18 22:17:06,493] INFO: file: ApiWindow.py line: 357 msg: 接口 [患者基本信息接口] 的描述修改为 []
[2023-09-18 22:17:06,543] INFO: file: ApiWindow.py line: 357 msg: 接口 [患者基本信息接口] 的描述修改为 []
[2023-09-18 22:17:06,683] INFO: file: ApiWindow.py line: 357 msg: 接口 [患者基本信息接口] 的描述修改为 []
[2023-09-18 22:17:07,047] INFO: file: ApiWindow.py line: 357 msg: 接口 [患者基本信息接口] 的描述修改为 []
[2023-09-18 22:17:07,319] INFO: file: ApiWindow.py line: 357 msg: 接口 [患者基本信息接口] 的描述修改为 [患者]
[2023-09-18 22:17:07,526] INFO: file: ApiWindow.py line: 357 msg: 接口 [患者基本信息接口] 的描述修改为 [患者]
[2023-09-18 22:17:07,686] INFO: file: ApiWindow.py line: 357 msg: 接口 [患者基本信息接口] 的描述修改为 [患者]
[2023-09-18 22:17:07,986] INFO: file: ApiWindow.py line: 357 msg: 接口 [患者基本信息接口] 的描述修改为 [患者]
[2023-09-18 22:17:08,297] INFO: file: ApiWindow.py line: 357 msg: 接口 [患者基本信息接口] 的描述修改为 [患者基本]
[2023-09-18 22:17:08,427] INFO: file: ApiWindow.py line: 357 msg: 接口 [患者基本信息接口] 的描述修改为 [患者基本]
[2023-09-18 22:17:08,488] INFO: file: ApiWindow.py line: 357 msg: 接口 [患者基本信息接口] 的描述修改为 [患者基本]
[2023-09-18 22:17:08,565] INFO: file: ApiWindow.py line: 357 msg: 接口 [患者基本信息接口] 的描述修改为 [患者基本]
[2023-09-18 22:17:08,717] INFO: file: ApiWindow.py line: 357 msg: 接口 [患者基本信息接口] 的描述修改为 [患者基本]
[2023-09-18 22:17:08,911] INFO: file: ApiWindow.py line: 357 msg: 接口 [患者基本信息接口] 的描述修改为 [患者基本信息]
[2023-09-18 22:17:09,392] INFO: file: ApiWindow.py line: 357 msg: 接口 [患者基本信息接口] 的描述修改为 [患者基本信息]
[2023-09-18 22:17:09,501] INFO: file: ApiWindow.py line: 357 msg: 接口 [患者基本信息接口] 的描述修改为 [患者基本信息]
[2023-09-18 22:17:09,604] INFO: file: ApiWindow.py line: 357 msg: 接口 [患者基本信息接口] 的描述修改为 [患者基本信息]
[2023-09-18 22:17:09,737] INFO: file: ApiWindow.py line: 357 msg: 接口 [患者基本信息接口] 的描述修改为 [患者基本信息]
[2023-09-18 22:17:10,078] INFO: file: ApiWindow.py line: 357 msg: 接口 [患者基本信息接口] 的描述修改为 [患者基本信息新增]
[2023-09-18 22:17:10,447] INFO: file: ApiWindow.py line: 357 msg: 接口 [患者基本信息接口] 的描述修改为 [患者基本信息新增]
[2023-09-18 22:17:10,780] INFO: file: ApiWindow.py line: 357 msg: 接口 [患者基本信息接口] 的描述修改为 [患者基本信息新增]
[2023-09-18 22:17:10,782] INFO: file: ApiWindow.py line: 357 msg: 接口 [患者基本信息接口] 的描述修改为 [患者基本信息新增]
[2023-09-18 22:17:11,001] INFO: file: ApiWindow.py line: 357 msg: 接口 [患者基本信息接口] 的描述修改为 [患者基本信息新增]
[2023-09-18 22:17:11,163] INFO: file: ApiWindow.py line: 357 msg: 接口 [患者基本信息接口] 的描述修改为 [患者基本信息新增]
[2023-09-18 22:17:11,255] INFO: file: ApiWindow.py line: 357 msg: 接口 [患者基本信息接口] 的描述修改为 [患者基本信息新增]
[2023-09-18 22:17:11,371] INFO: file: ApiWindow.py line: 357 msg: 接口 [患者基本信息接口] 的描述修改为 [患者基本信息新增]
[2023-09-18 22:17:11,627] INFO: file: ApiWindow.py line: 357 msg: 接口 [患者基本信息接口] 的描述修改为 [患者基本信息新增接口]
